Student_ID,Age,Gender,Grade_Level,Field_of_Study,Usage_of_VR_in_Education,Hours_of_VR_Usage_Per_Week,Engagement_Level,Improvement_in_Learning_Outcomes,Subject,Instructor_VR_Proficiency,Perceived_Effectiveness_of_VR,Access_to_VR_Equipment,Impact_on_Creativity,Stress_Level_with_VR_Usage,Collaboration_with_Peers_via_VR,Feedback_from_Educators_on_VR,Interest_in_Continuing_VR_Based_Learning,Region,School_Support_for_VR_in_Curriculum,creativity_index
STUD4559,16,Prefer not to say,High School,Education,Yes,9,1,Yes,Physics,Beginner,3,Yes,2,Medium,No,Neutral,Yes,Asia,No,2.0
STUD4560,23,Male,Undergraduate,Medicine,No,4,4,No,Art,Intermediate,3,Yes,5,Medium,Yes,Positive,Yes,Asia,Yes,5.0
STUD4561,15,Female,High School,Business,No,4,4,Yes,Math,Advanced,4,Yes,1,Low,No,Neutral,Yes,North America,No,1.0
STUD4562,13,Prefer not to say,Postgraduate,Education,Yes,9,1,No,Computer Science,Advanced,2,No,1,Low,No,Neutral,No,Africa,No,1.0
STUD4563,22,Male,High School,Engineering,Yes,0,1,Yes,Biology,Intermediate,5,No,2,High,No,Negative,No,Asia,Yes,2.0
STUD4564,15,Prefer not to say,Undergraduate,Education,Yes,4,1,No,History,Advanced,5,Yes,4,Low,No,Negative,Yes,Oceania,Yes,4.0
STUD4565,29,Non-binary,Undergraduate,Engineering,Yes,10,4,Yes,Biology,Intermediate,5,No,5,Low,No,Negative,No,Oceania,Yes,5.0
STUD4566,23,Non-binary,High School,Engineering,No,10,5,Yes,Math,Intermediate,3,Yes,4,High,No,Negative,Yes,South America,No,4.0
STUD4567,19,Non-binary,Undergraduate,Arts,No,6,4,No,Math,Intermediate,2,Yes,2,Low,Yes,Negative,No,Europe,Yes,2.0
STUD4568,26,Female,Postgraduate,Business,Yes,6,5,Yes,Computer Science,Advanced,3,Yes,3,High,Yes,Negative,No,Asia,Yes,3.0
STUD4569,19,Non-binary,High School,Science,Yes,5,5,No,History,Intermediate,4,No,5,High,Yes,Negative,Yes,Europe,No,5.0
STUD4570,18,Female,Undergraduate,Education,Yes,6,5,Yes,Math,Beginner,1,Yes,2,Low,No,Neutral,No,Europe,Yes,2.0
STUD4571,15,Male,Postgraduate,Engineering,No,7,1,Yes,Biology,Intermediate,5,Yes,5,Low,Yes,Negative,Yes,Oceania,Yes,5.0
STUD4572,25,Female,High School,Law,Yes,8,3,Yes,Computer Science,Advanced,5,Yes,2,High,Yes,Positive,Yes,Asia,Yes,2.0
STUD4573,12,Female,Undergraduate,Law,Yes,4,4,Yes,Economics,Advanced,4,No,4,Medium,Yes,Positive,No,Oceania,No,4.0
STUD4574,18,Prefer not to say,Undergraduate,Science,Yes,8,1,Yes,History,Beginner,3,No,1,Medium,Yes,Neutral,No,Asia,No,1.0
STUD4575,22,Male,Postgraduate,Engineering,Yes,8,1,No,Math,Beginner,4,Yes,2,Medium,Yes,Neutral,Yes,Asia,Yes,2.0
STUD4576,16,Male,Postgraduate,Arts,No,3,3,Yes,History,Beginner,5,No,4,High,No,Negative,Yes,Europe,Yes,4.0
STUD4577,14,Male,Undergraduate,Business,No,1,1,No,History,Advanced,3,Yes,3,High,Yes,Neutral,No,Africa,No,3.0
STUD4578,27,Male,Undergraduate,Arts,Yes,4,5,No,Biology,Beginner,3,No,4,High,No,Neutral,Yes,Europe,Yes,4.0
STUD4579,22,Male,Undergraduate,Law,Yes,3,2,Yes,Art,Beginner,5,No,3,High,Yes,Negative,Yes,Africa,Yes,3.0
STUD4580,12,Female,High School,Law,No,6,2,No,Physics,Beginner,3,Yes,4,Low,Yes,Negative,Yes,Asia,Yes,4.0
STUD4581,12,Non-binary,High School,Engineering,Yes,4,1,Yes,History,Beginner,3,No,5,Medium,No,Negative,No,North America,No,5.0
STUD4582,27,Male,Postgraduate,Law,No,0,1,No,Math,Beginner,3,Yes,3,Medium,Yes,Neutral,Yes,Europe,Yes,3.0
STUD4583,15,Non-binary,Undergraduate,Engineering,No,9,1,No,Biology,Intermediate,3,No,5,Low,No,Negative,Yes,Asia,No,5.0
STUD4584,30,Male,Undergraduate,Arts,No,2,3,Yes,Art,Advanced,3,No,5,Low,No,Positive,No,North America,Yes,5.0
STUD4585,26,Prefer not to say,High School,Law,Yes,4,1,No,Physics,Beginner,4,Yes,2,Medium,No,Negative,No,Africa,No,2.0
STUD4586,17,Male,High School,Engineering,No,10,3,No,Biology,Beginner,2,Yes,3,Low,Yes,Positive,Yes,Africa,No,3.0
STUD4587,15,Female,High School,Arts,No,10,4,Yes,Art,Intermediate,2,No,2,Low,Yes,Positive,Yes,North America,No,2.0
STUD4588,20,Male,Postgraduate,Business,Yes,10,3,No,Computer Science,Advanced,3,Yes,4,Medium,Yes,Neutral,No,Asia,Yes,4.0
STUD4589,22,Male,Postgraduate,Engineering,Yes,0,1,No,Physics,Advanced,5,Yes,4,Medium,No,Neutral,Yes,Oceania,Yes,4.0
STUD4590,30,Prefer not to say,High School,Medicine,No,5,2,Yes,Physics,Advanced,4,Yes,1,High,No,Negative,Yes,South America,No,1.0
STUD4591,20,Female,High School,Education,No,3,4,No,Math,Intermediate,1,Yes,1,Low,No,Negative,Yes,Oceania,No,1.0
STUD4592,25,Non-binary,Postgraduate,Business,No,3,4,Yes,Economics,Intermediate,5,Yes,5,Low,Yes,Positive,Yes,South America,Yes,5.0
STUD4593,18,Prefer not to say,High School,Education,Yes,2,1,No,Physics,Beginner,2,Yes,3,Medium,Yes,Negative,No,Europe,Yes,3.0
STUD4594,20,Female,High School,Engineering,Yes,0,2,No,Economics,Intermediate,1,No,5,High,Yes,Negative,Yes,Europe,Yes,5.0
STUD4595,15,Male,Postgraduate,Science,Yes,5,1,Yes,Economics,Intermediate,1,No,3,High,No,Positive,Yes,Europe,Yes,3.0
STUD4596,27,Female,Undergraduate,Medicine,Yes,9,3,No,Economics,Advanced,5,Yes,3,High,Yes,Negative,No,Oceania,No,3.0
STUD4597,19,Male,High School,Law,No,3,3,Yes,Math,Beginner,2,Yes,2,Low,Yes,Negative,No,South America,Yes,2.0
STUD4598,20,Prefer not to say,Undergraduate,Arts,Yes,7,4,Yes,Art,Intermediate,3,No,2,Medium,Yes,Neutral,No,North America,Yes,2.0
STUD4599,21,Prefer not to say,Undergraduate,Science,No,4,4,Yes,Computer Science,Intermediate,2,Yes,5,High,No,Negative,No,Europe,No,5.0
STUD4600,17,Male,Postgraduate,Medicine,No,5,1,No,Economics,Intermediate,2,No,3,Low,Yes,Positive,No,South America,No,3.0
STUD4601,24,Male,Postgraduate,Law,No,6,3,No,Math,Beginner,2,Yes,4,Low,Yes,Positive,No,North America,Yes,4.0
STUD4602,30,Female,Postgraduate,Medicine,Yes,9,4,No,Math,Intermediate,4,Yes,3,Low,Yes,Neutral,No,Asia,No,3.0
STUD4603,19,Male,Postgraduate,Arts,Yes,3,5,Yes,Art,Advanced,1,Yes,5,Medium,No,Positive,Yes,Africa,Yes,5.0
STUD4604,16,Female,Undergraduate,Education,Yes,1,5,Yes,History,Beginner,1,Yes,3,Low,Yes,Negative,Yes,Africa,Yes,3.0
STUD4605,19,Female,Undergraduate,Science,Yes,9,2,Yes,History,Intermediate,4,No,2,Medium,Yes,Positive,Yes,Oceania,Yes,2.0
STUD4606,13,Female,Postgraduate,Medicine,Yes,1,3,No,Math,Beginner,1,No,5,Medium,Yes,Positive,Yes,North America,No,5.0
STUD4607,27,Prefer not to say,High School,Law,Yes,5,3,Yes,Math,Advanced,5,Yes,4,Medium,Yes,Neutral,Yes,Africa,Yes,4.0
STUD4608,26,Female,High School,Medicine,No,3,5,Yes,Economics,Intermediate,1,No,2,High,No,Negative,No,South America,No,2.0
STUD4609,25,Female,Undergraduate,Arts,Yes,3,1,No,Biology,Intermediate,2,Yes,4,Medium,Yes,Negative,No,Europe,Yes,4.0
STUD4610,22,Female,Undergraduate,Engineering,Yes,4,4,No,Computer Science,Beginner,3,No,4,Low,Yes,Positive,No,South America,Yes,4.0
STUD4611,18,Male,High School,Business,No,1,2,Yes,Economics,Advanced,1,Yes,3,High,Yes,Negative,Yes,North America,No,3.0
STUD4612,23,Non-binary,High School,Law,No,1,2,No,Physics,Advanced,3,No,3,Low,No,Neutral,No,Asia,Yes,3.0
STUD4613,13,Male,High School,Medicine,No,3,2,Yes,Economics,Beginner,3,No,2,Medium,Yes,Negative,Yes,Asia,Yes,2.0
STUD4614,21,Male,High School,Business,Yes,4,2,No,Economics,Intermediate,3,Yes,4,High,Yes,Positive,Yes,Asia,No,4.0
STUD4615,28,Prefer not to say,Postgraduate,Science,Yes,9,4,Yes,History,Beginner,1,No,1,Medium,No,Positive,No,Asia,Yes,1.0
STUD4616,22,Male,Undergraduate,Science,No,1,5,Yes,Computer Science,Intermediate,4,Yes,4,Low,Yes,Negative,No,North America,Yes,4.0
STUD4617,18,Male,Undergraduate,Medicine,Yes,10,2,Yes,Economics,Intermediate,4,Yes,5,Medium,No,Positive,No,South America,Yes,5.0
STUD4618,14,Prefer not to say,High School,Engineering,No,3,2,No,Math,Beginner,2,No,4,High,Yes,Positive,No,Oceania,No,4.0
STUD4619,23,Prefer not to say,Undergraduate,Business,No,3,2,No,Art,Beginner,2,Yes,2,Medium,No,Neutral,No,North America,No,2.0
STUD4620,27,Non-binary,Undergraduate,Medicine,No,3,4,No,History,Advanced,1,No,5,Medium,No,Positive,Yes,Africa,Yes,5.0
STUD4621,29,Female,Postgraduate,Science,No,10,5,Yes,Economics,Advanced,5,No,1,Medium,Yes,Negative,Yes,Europe,Yes,1.0
STUD4622,28,Male,High School,Education,Yes,3,1,Yes,Computer Science,Intermediate,5,Yes,4,Low,Yes,Neutral,No,Asia,No,4.0
STUD4623,21,Prefer not to say,Undergraduate,Science,Yes,3,4,Yes,Art,Advanced,1,No,2,Medium,No,Positive,No,Europe,No,2.0
STUD4624,13,Prefer not to say,High School,Arts,Yes,0,1,No,Biology,Beginner,2,No,2,Low,Yes,Negative,Yes,Africa,Yes,2.0
STUD4625,20,Male,Postgraduate,Education,Yes,0,5,Yes,History,Intermediate,1,No,3,High,No,Positive,Yes,Oceania,No,3.0
STUD4626,22,Non-binary,High School,Law,No,2,5,Yes,Biology,Advanced,5,Yes,2,Medium,No,Neutral,Yes,South America,No,2.0
STUD4627,28,Male,High School,Science,No,7,2,No,Economics,Advanced,2,Yes,4,Medium,Yes,Positive,No,Asia,No,4.0
STUD4628,15,Female,Undergraduate,Engineering,No,9,3,Yes,Economics,Beginner,5,No,1,Low,No,Negative,No,Oceania,No,1.0
STUD4629,28,Female,High School,Medicine,Yes,6,4,Yes,Physics,Intermediate,5,No,3,Medium,Yes,Positive,Yes,North America,No,3.0
STUD4630,28,Prefer not to say,Undergraduate,Education,Yes,8,4,Yes,Math,Intermediate,2,Yes,2,High,No,Positive,Yes,Asia,Yes,2.0
STUD4631,16,Female,Undergraduate,Business,No,8,4,No,Math,Beginner,1,Yes,4,Low,No,Negative,Yes,Oceania,Yes,4.0
STUD4632,22,Non-binary,Postgraduate,Arts,No,0,3,No,History,Intermediate,4,No,5,Low,No,Neutral,No,North America,Yes,5.0
STUD4633,27,Prefer not to say,Undergraduate,Law,Yes,3,5,No,Economics,Intermediate,5,No,4,High,Yes,Negative,No,Oceania,Yes,4.0
STUD4634,17,Female,High School,Business,No,3,1,No,History,Beginner,2,Yes,5,Low,No,Neutral,No,North America,No,5.0
STUD4635,26,Male,Undergraduate,Law,No,7,1,Yes,Math,Advanced,2,No,5,Low,Yes,Positive,No,Europe,Yes,5.0
STUD4636,28,Female,High School,Arts,Yes,1,1,No,Biology,Intermediate,4,Yes,5,Low,No,Neutral,No,Africa,No,5.0
STUD4637,18,Prefer not to say,High School,Arts,No,0,5,Yes,Computer Science,Intermediate,2,Yes,5,Low,No,Negative,Yes,Europe,Yes,5.0
STUD4638,14,Non-binary,High School,Arts,No,5,4,No,Art,Intermediate,4,Yes,5,Low,Yes,Neutral,No,Asia,No,5.0
STUD4639,27,Prefer not to say,High School,Arts,No,9,5,Yes,Physics,Advanced,3,No,2,Medium,Yes,Negative,Yes,Europe,Yes,2.0
STUD4640,14,Female,Undergraduate,Business,Yes,0,5,No,Physics,Intermediate,4,Yes,4,Medium,No,Negative,Yes,Oceania,No,4.0
STUD4641,28,Non-binary,High School,Science,No,2,3,Yes,Physics,Beginner,2,Yes,1,Medium,Yes,Neutral,Yes,South America,Yes,1.0
STUD4642,28,Prefer not to say,Postgraduate,Science,Yes,3,3,No,Economics,Advanced,2,No,3,High,Yes,Positive,Yes,Asia,No,3.0
STUD4643,18,Male,High School,Law,No,2,3,Yes,Physics,Intermediate,5,Yes,1,Low,No,Positive,No,Europe,Yes,1.0
STUD4644,19,Male,Postgraduate,Science,No,8,2,No,Math,Advanced,1,Yes,4,Low,No,Neutral,Yes,Asia,No,4.0
STUD4645,24,Non-binary,High School,Medicine,Yes,4,5,No,Art,Beginner,1,No,5,High,No,Positive,Yes,Europe,No,5.0
STUD4646,27,Prefer not to say,High School,Education,Yes,2,2,No,Economics,Advanced,3,No,5,Medium,No,Neutral,Yes,North America,No,5.0
STUD4647,30,Female,Undergraduate,Business,Yes,3,4,No,Math,Advanced,2,No,2,Medium,No,Neutral,No,Oceania,Yes,2.0
STUD4648,16,Prefer not to say,Undergraduate,Education,No,9,4,No,Physics,Beginner,5,Yes,4,High,No,Negative,Yes,South America,No,4.0
STUD4649,30,Prefer not to say,Undergraduate,Science,Yes,6,1,Yes,Computer Science,Intermediate,2,No,5,Medium,Yes,Neutral,No,Africa,No,5.0
STUD4650,25,Male,High School,Science,No,1,5,No,Computer Science,Beginner,5,No,4,High,No,Neutral,No,North America,No,4.0
STUD4651,14,Non-binary,Postgraduate,Business,No,8,2,Yes,Art,Advanced,5,Yes,4,High,No,Positive,Yes,Oceania,No,4.0
STUD4652,27,Female,High School,Science,No,9,1,No,Art,Intermediate,2,No,3,Medium,Yes,Neutral,Yes,Oceania,No,3.0
STUD4653,14,Male,Undergraduate,Arts,Yes,10,3,Yes,Art,Intermediate,4,Yes,3,Medium,No,Positive,No,Europe,No,3.0
STUD4654,14,Female,Undergraduate,Engineering,No,2,5,No,Biology,Intermediate,4,No,3,Medium,Yes,Negative,Yes,South America,No,3.0
STUD4655,22,Non-binary,High School,Science,No,4,1,No,Biology,Beginner,4,Yes,5,Medium,No,Negative,Yes,South America,No,5.0
STUD4656,14,Female,High School,Engineering,Yes,4,5,No,Math,Intermediate,1,Yes,3,Medium,Yes,Neutral,Yes,Europe,Yes,3.0
STUD4657,24,Male,Undergraduate,Education,No,7,3,Yes,Physics,Beginner,2,Yes,5,High,No,Neutral,No,Oceania,Yes,5.0
STUD4658,23,Non-binary,Undergraduate,Medicine,Yes,5,4,Yes,Biology,Advanced,1,Yes,5,Medium,Yes,Neutral,No,Oceania,No,5.0
STUD4659,12,Male,Undergraduate,Medicine,No,0,3,No,History,Advanced,5,Yes,1,Medium,Yes,Positive,No,Asia,No,1.0
STUD4660,15,Non-binary,Postgraduate,Education,Yes,1,4,Yes,History,Intermediate,1,Yes,1,Medium,No,Positive,Yes,Europe,No,1.0
STUD4661,26,Female,Undergraduate,Science,Yes,9,1,Yes,Art,Intermediate,5,Yes,4,High,Yes,Negative,No,North America,No,4.0
STUD4662,25,Prefer not to say,Postgraduate,Medicine,No,4,1,No,Math,Beginner,3,No,5,Medium,No,Positive,No,Europe,No,5.0
STUD4663,21,Non-binary,Undergraduate,Arts,No,8,3,Yes,Art,Advanced,4,Yes,4,Low,No,Neutral,Yes,North America,No,4.0
STUD4664,30,Non-binary,Undergraduate,Engineering,No,10,5,Yes,Computer Science,Advanced,4,Yes,5,High,No,Neutral,No,South America,Yes,5.0
STUD4665,14,Female,Undergraduate,Science,Yes,1,1,No,Computer Science,Intermediate,3,No,2,Low,No,Neutral,No,South America,No,2.0
STUD4666,18,Non-binary,Postgraduate,Science,No,4,1,Yes,Economics,Beginner,2,Yes,3,Medium,Yes,Negative,No,Africa,No,3.0
STUD4667,18,Male,High School,Business,No,2,2,Yes,Computer Science,Intermediate,3,No,2,Low,No,Negative,No,Europe,Yes,2.0
STUD4668,24,Male,Postgraduate,Medicine,Yes,1,3,Yes,Physics,Advanced,5,Yes,1,High,No,Negative,Yes,Europe,Yes,1.0
STUD4669,22,Prefer not to say,High School,Science,Yes,3,3,Yes,Computer Science,Intermediate,2,Yes,2,Low,No,Neutral,Yes,North America,Yes,2.0
STUD4670,14,Prefer not to say,Undergraduate,Engineering,No,4,4,No,Economics,Beginner,3,Yes,1,High,Yes,Negative,No,Africa,No,1.0
STUD4671,20,Non-binary,Postgraduate,Arts,Yes,0,2,Yes,History,Intermediate,2,No,4,High,No,Neutral,Yes,South America,Yes,4.0
STUD4672,18,Prefer not to say,Undergraduate,Medicine,No,9,4,No,Art,Beginner,2,No,5,High,No,Negative,Yes,North America,Yes,5.0
STUD4673,21,Female,Postgraduate,Law,Yes,3,4,Yes,Economics,Advanced,3,Yes,1,Low,Yes,Negative,Yes,Oceania,No,1.0
STUD4674,25,Non-binary,Undergraduate,Law,Yes,4,5,No,Math,Intermediate,4,No,1,High,Yes,Negative,No,Africa,No,1.0
STUD4675,18,Non-binary,Postgraduate,Arts,Yes,2,3,No,Math,Beginner,1,Yes,3,Low,Yes,Neutral,Yes,North America,Yes,3.0
STUD4676,23,Male,Undergraduate,Education,No,2,5,Yes,Math,Intermediate,1,Yes,2,Low,Yes,Positive,Yes,Asia,No,2.0
STUD4677,13,Male,High School,Engineering,No,0,1,No,Biology,Intermediate,3,No,2,Medium,Yes,Neutral,Yes,Europe,Yes,2.0
STUD4678,27,Female,Undergraduate,Law,Yes,7,2,Yes,Biology,Advanced,2,No,4,Medium,No,Positive,No,North America,Yes,4.0
STUD4679,29,Male,High School,Law,Yes,5,2,No,Art,Advanced,5,Yes,4,Low,Yes,Neutral,Yes,North America,Yes,4.0
STUD4680,13,Male,Undergraduate,Engineering,Yes,6,3,No,Economics,Advanced,1,Yes,1,Medium,No,Neutral,No,North America,No,1.0
STUD4681,21,Non-binary,Postgraduate,Science,Yes,9,3,No,Economics,Beginner,1,Yes,4,High,No,Negative,Yes,Oceania,No,4.0
STUD4682,28,Prefer not to say,Postgraduate,Science,Yes,1,1,No,Math,Advanced,1,No,4,Low,Yes,Positive,No,Oceania,No,4.0
STUD4683,15,Non-binary,High School,Education,Yes,5,3,Yes,History,Beginner,2,Yes,2,Medium,Yes,Neutral,Yes,Europe,No,2.0
STUD4684,30,Male,Postgraduate,Medicine,No,1,1,No,Biology,Intermediate,4,No,3,Low,Yes,Neutral,No,Oceania,No,3.0
STUD4685,16,Prefer not to say,High School,Education,No,3,4,No,Physics,Intermediate,1,Yes,2,High,Yes,Positive,No,South America,Yes,2.0
STUD4686,24,Female,High School,Business,No,7,2,No,Economics,Advanced,4,Yes,2,Medium,Yes,Negative,No,South America,Yes,2.0
STUD4687,12,Male,High School,Law,No,5,2,No,Physics,Beginner,5,Yes,3,High,Yes,Negative,Yes,Oceania,No,3.0
STUD4688,21,Male,High School,Medicine,No,8,2,Yes,Computer Science,Advanced,1,Yes,1,Low,No,Positive,Yes,Europe,No,1.0
STUD4689,18,Non-binary,Undergraduate,Law,No,0,2,No,Physics,Intermediate,5,Yes,5,Medium,No,Positive,Yes,North America,No,5.0
STUD4690,22,Non-binary,High School,Science,No,6,4,No,History,Beginner,4,Yes,1,High,No,Negative,No,North America,No,1.0
STUD4691,18,Male,High School,Engineering,Yes,0,2,No,Biology,Intermediate,4,No,3,High,Yes,Neutral,Yes,North America,Yes,3.0
STUD4692,26,Prefer not to say,Postgraduate,Education,No,5,2,No,History,Intermediate,4,Yes,3,High,No,Negative,No,South America,Yes,3.0
STUD4693,29,Male,Undergraduate,Business,No,10,2,Yes,History,Beginner,2,Yes,3,Medium,No,Negative,No,Oceania,No,3.0
STUD4694,27,Prefer not to say,High School,Arts,Yes,4,3,Yes,Math,Beginner,5,No,1,Medium,No,Neutral,No,Europe,No,1.0
STUD4695,13,Male,Undergraduate,Arts,No,9,2,No,Math,Advanced,5,Yes,2,Low,Yes,Negative,No,Africa,No,2.0
STUD4696,16,Non-binary,High School,Medicine,Yes,5,4,Yes,History,Advanced,5,Yes,1,Low,Yes,Neutral,No,Asia,No,1.0
STUD4697,17,Prefer not to say,High School,Medicine,No,5,5,Yes,Physics,Beginner,5,No,5,Low,No,Positive,Yes,Oceania,No,5.0
STUD4698,23,Male,High School,Business,Yes,7,2,No,Physics,Advanced,5,No,2,Low,No,Positive,No,South America,No,2.0
STUD4699,24,Prefer not to say,Undergraduate,Engineering,Yes,8,1,No,Art,Intermediate,2,Yes,2,Medium,Yes,Negative,No,Asia,Yes,2.0
STUD4700,15,Female,High School,Law,Yes,6,5,Yes,Biology,Advanced,5,No,2,Medium,No,Negative,No,South America,No,2.0
STUD4701,22,Non-binary,High School,Law,Yes,1,1,No,Biology,Intermediate,3,No,1,Medium,No,Positive,Yes,Africa,Yes,1.0
STUD4702,19,Non-binary,Undergraduate,Arts,Yes,0,3,Yes,History,Advanced,4,No,4,High,No,Negative,No,Africa,Yes,4.0
STUD4703,25,Non-binary,Postgraduate,Science,Yes,8,4,No,Math,Intermediate,4,No,1,Medium,No,Neutral,No,South America,No,1.0
STUD4704,15,Non-binary,Undergraduate,Science,Yes,0,3,Yes,Biology,Advanced,1,No,2,Low,Yes,Positive,Yes,Asia,No,2.0
STUD4705,21,Female,Undergraduate,Business,No,3,4,No,Physics,Advanced,1,Yes,1,Low,Yes,Neutral,No,South America,Yes,1.0
STUD4706,15,Prefer not to say,Postgraduate,Law,Yes,8,2,Yes,Computer Science,Intermediate,2,No,2,Medium,Yes,Positive,Yes,Europe,No,2.0
STUD4707,29,Female,Postgraduate,Business,No,5,4,Yes,Physics,Advanced,4,No,1,Low,No,Positive,Yes,Asia,No,1.0
STUD4708,25,Female,Undergraduate,Medicine,Yes,6,5,No,Art,Beginner,3,Yes,3,Medium,No,Positive,Yes,Europe,No,3.0
STUD4709,12,Non-binary,Undergraduate,Business,Yes,7,5,No,Biology,Intermediate,3,Yes,5,Medium,Yes,Neutral,Yes,South America,No,5.0
STUD4710,25,Prefer not to say,Postgraduate,Medicine,No,3,3,No,Computer Science,Intermediate,1,Yes,4,High,Yes,Positive,Yes,Africa,Yes,4.0
STUD4711,17,Prefer not to say,Undergraduate,Engineering,Yes,6,5,No,History,Advanced,5,No,4,High,Yes,Neutral,Yes,Europe,Yes,4.0
STUD4712,27,Female,High School,Arts,No,10,5,Yes,Economics,Intermediate,2,Yes,5,Medium,No,Positive,No,Oceania,No,5.0
STUD4713,28,Female,Undergraduate,Engineering,No,8,3,Yes,Physics,Advanced,4,No,5,Low,Yes,Positive,Yes,Europe,Yes,5.0
STUD4714,12,Non-binary,High School,Engineering,Yes,10,1,Yes,Biology,Intermediate,3,No,4,Low,No,Neutral,Yes,North America,No,4.0
STUD4715,29,Prefer not to say,Undergraduate,Medicine,Yes,7,4,Yes,Biology,Intermediate,5,Yes,2,Medium,No,Positive,No,Africa,Yes,2.0
STUD4716,19,Non-binary,Postgraduate,Science,No,10,4,Yes,Art,Intermediate,3,No,3,High,No,Positive,Yes,Europe,Yes,3.0
STUD4717,30,Female,High School,Arts,Yes,9,1,Yes,Math,Beginner,1,No,5,Low,No,Neutral,Yes,Africa,No,5.0
STUD4718,12,Male,High School,Education,No,9,1,No,Economics,Advanced,2,Yes,1,Medium,No,Neutral,Yes,Europe,No,1.0
STUD4719,16,Non-binary,Postgraduate,Engineering,Yes,7,4,No,Economics,Intermediate,1,No,1,Low,Yes,Negative,No,Oceania,No,1.0
STUD4720,18,Non-binary,Postgraduate,Engineering,Yes,10,4,No,History,Intermediate,4,Yes,5,Low,No,Positive,Yes,South America,No,5.0
STUD4721,15,Male,Undergraduate,Science,Yes,5,2,No,Math,Beginner,1,Yes,2,High,Yes,Neutral,No,Africa,Yes,2.0
STUD4722,19,Prefer not to say,Undergraduate,Business,No,1,5,No,Computer Science,Beginner,4,No,5,Low,No,Positive,No,South America,No,5.0
STUD4723,29,Male,Postgraduate,Medicine,Yes,4,2,No,Biology,Advanced,5,No,5,Low,No,Neutral,No,Asia,Yes,5.0
STUD4724,23,Male,Undergraduate,Business,No,1,1,No,Physics,Intermediate,4,Yes,4,Medium,Yes,Neutral,No,Asia,Yes,4.0
STUD4725,21,Non-binary,Undergraduate,Education,Yes,10,5,No,History,Intermediate,3,Yes,1,High,No,Positive,No,Asia,No,1.0
STUD4726,14,Prefer not to say,Undergraduate,Education,No,8,4,No,Biology,Beginner,3,Yes,4,Low,No,Positive,No,Africa,No,4.0
STUD4727,21,Female,Postgraduate,Science,No,4,1,Yes,Physics,Intermediate,2,No,5,High,No,Neutral,No,North America,Yes,5.0
STUD4728,29,Prefer not to say,Undergraduate,Medicine,Yes,4,5,No,Physics,Intermediate,4,No,2,Medium,No,Positive,No,South America,No,2.0
STUD4729,13,Prefer not to say,Postgraduate,Education,Yes,7,4,Yes,Math,Advanced,4,Yes,3,Low,No,Neutral,No,Europe,Yes,3.0
STUD4730,29,Female,Postgraduate,Science,No,10,5,No,Economics,Advanced,2,Yes,4,Low,No,Positive,No,North America,No,4.0
STUD4731,13,Non-binary,Postgraduate,Business,No,9,2,Yes,Art,Beginner,4,Yes,5,High,Yes,Neutral,No,Africa,Yes,5.0
STUD4732,24,Prefer not to say,Postgraduate,Education,Yes,3,4,Yes,Computer Science,Intermediate,5,Yes,3,Medium,Yes,Neutral,Yes,South America,Yes,3.0
STUD4733,16,Male,Postgraduate,Arts,Yes,2,2,Yes,Physics,Beginner,4,Yes,5,Medium,Yes,Neutral,No,Asia,No,5.0
STUD4734,26,Male,Postgraduate,Education,No,0,5,No,Art,Beginner,3,Yes,5,Low,Yes,Negative,No,Asia,Yes,5.0
STUD4735,27,Non-binary,Undergraduate,Engineering,Yes,3,4,No,Economics,Intermediate,5,No,4,Medium,No,Positive,Yes,Oceania,Yes,4.0
STUD4736,14,Female,Undergraduate,Medicine,No,2,1,Yes,History,Advanced,1,Yes,2,Low,Yes,Positive,Yes,Africa,Yes,2.0
STUD4737,30,Prefer not to say,Undergraduate,Science,Yes,2,4,No,History,Intermediate,3,No,5,Low,Yes,Positive,No,Africa,No,5.0
STUD4738,29,Prefer not to say,High School,Arts,No,8,1,No,Economics,Beginner,5,No,3,Medium,Yes,Neutral,Yes,Europe,No,3.0
STUD4739,23,Non-binary,Undergraduate,Business,No,5,1,Yes,Economics,Beginner,1,No,5,Medium,Yes,Neutral,Yes,North America,Yes,5.0
STUD4740,12,Female,High School,Education,No,6,5,No,Physics,Advanced,1,No,5,Medium,No,Positive,No,Oceania,No,5.0
STUD4741,20,Prefer not to say,Undergraduate,Business,No,4,5,No,Art,Intermediate,1,Yes,1,Low,Yes,Neutral,Yes,Asia,Yes,1.0
STUD4742,22,Male,Postgraduate,Medicine,No,10,4,Yes,Biology,Advanced,4,Yes,5,Medium,Yes,Positive,Yes,North America,No,5.0
STUD4743,28,Male,High School,Law,Yes,0,2,No,Biology,Beginner,3,Yes,3,Low,Yes,Neutral,No,Oceania,No,3.0
STUD4744,14,Male,Undergraduate,Law,No,7,1,Yes,Math,Intermediate,1,No,4,Medium,No,Neutral,No,Africa,No,4.0
STUD4745,26,Non-binary,High School,Education,No,2,2,No,Biology,Advanced,3,No,4,High,No,Negative,No,North America,No,4.0
STUD4746,26,Non-binary,High School,Law,No,8,2,No,Biology,Intermediate,1,Yes,5,Medium,Yes,Positive,Yes,Asia,Yes,5.0
